ann_id,district,lat,lon,conf,crop
7701,密云区,40.610206,117.171839,0.423,park_crops/密云区/40.610206_117.171839_7701.jpg
7703,密云区,40.383907,116.781686,0.423,park_crops/密云区/40.383907_116.781686_7703.jpg
7704,密云区,40.612285,117.293080,0.421,park_crops/密云区/40.612285_117.293080_7704.jpg
7705,密云区,40.579597,117.156639,0.421,park_crops/密云区/40.579597_117.156639_7705.jpg
7707,密云区,40.417507,116.888576,0.42,park_crops/密云区/40.417507_116.888576_7707.jpg
7708,密云区,40.372742,116.895041,0.418,park_crops/密云区/40.372742_116.895041_7708.jpg
7709,密云区,40.610452,116.890764,0.416,park_crops/密云区/40.610452_116.890764_7709.jpg
7710,密云区,40.636265,117.285349,0.415,park_crops/密云区/40.636265_117.285349_7710.jpg
7711,密云区,40.509516,117.032043,0.413,park_crops/密云区/40.509516_117.032043_7711.jpg
7712,密云区,40.360898,116.840588,0.413,park_crops/密云区/40.360898_116.840588_7712.jpg
7713,密云区,40.615595,117.243271,0.412,park_crops/密云区/40.615595_117.243271_7713.jpg
7714,密云区,40.418868,116.887000,0.412,park_crops/密云区/40.418868_116.887000_7714.jpg
7715,密云区,40.358125,116.755641,0.412,park_crops/密云区/40.358125_116.755641_7715.jpg
7716,密云区,40.609541,116.973388,0.41,park_crops/密云区/40.609541_116.973388_7716.jpg
7717,密云区,40.612099,116.872889,0.409,park_crops/密云区/40.612099_116.872889_7717.jpg
7718,密云区,40.471228,116.874563,0.409,park_crops/密云区/40.471228_116.874563_7718.jpg
7719,密云区,40.386687,117.046263,0.409,park_crops/密云区/40.386687_117.046263_7719.jpg
7720,密云区,40.358784,117.050130,0.409,park_crops/密云区/40.358784_117.050130_7720.jpg
7721,密云区,40.455673,116.945701,0.408,park_crops/密云区/40.455673_116.945701_7721.jpg
7722,密云区,40.503966,117.154516,0.407,park_crops/密云区/40.503966_117.154516_7722.jpg
7723,密云区,40.764818,116.866968,0.406,park_crops/密云区/40.764818_116.866968_7723.jpg
7724,密云区,40.656290,117.237229,0.405,park_crops/密云区/40.656290_117.237229_7724.jpg
7725,密云区,40.289353,116.978678,0.405,park_crops/密云区/40.289353_116.978678_7725.jpg
7726,密云区,40.635540,116.743125,0.404,park_crops/密云区/40.635540_116.743125_7726.jpg
7727,密云区,40.364353,116.793632,0.404,park_crops/密云区/40.364353_116.793632_7727.jpg
7728,密云区,40.514685,117.114964,0.403,park_crops/密云区/40.514685_117.114964_7728.jpg
7729,密云区,40.447463,116.813665,0.403,park_crops/密云区/40.447463_116.813665_7729.jpg
7730,密云区,40.636299,117.156299,0.402,park_crops/密云区/40.636299_117.156299_7730.jpg
7731,密云区,40.575872,116.949438,0.402,park_crops/密云区/40.575872_116.949438_7731.jpg
7732,密云区,40.441992,116.895332,0.401,park_crops/密云区/40.441992_116.895332_7732.jpg
6160,平谷区,40.215590,116.968679,0.696,park_crops/平谷区/40.215590_116.968679_6160.jpg
6163,平谷区,40.030753,117.013275,0.676,park_crops/平谷区/40.030753_117.013275_6163.jpg
6165,平谷区,40.123234,117.116109,0.658,park_crops/平谷区/40.123234_117.116109_6165.jpg
6169,平谷区,40.034880,117.009872,0.634,park_crops/平谷区/40.034880_117.009872_6169.jpg
6171,平谷区,40.351030,117.158737,0.615,park_crops/平谷区/40.351030_117.158737_6171.jpg
6172,平谷区,40.279901,116.981576,0.608,park_crops/平谷区/40.279901_116.981576_6172.jpg
6174,平谷区,40.212600,117.264307,0.583,park_crops/平谷区/40.212600_117.264307_6174.jpg
6176,平谷区,40.192070,117.308374,0.575,park_crops/平谷区/40.192070_117.308374_6176.jpg
6177,平谷区,40.116135,117.045863,0.574,park_crops/平谷区/40.116135_117.045863_6177.jpg
6181,平谷区,40.182622,117.019979,0.546,park_crops/平谷区/40.182622_117.019979_6181.jpg
6184,平谷区,40.211219,117.199443,0.529,park_crops/平谷区/40.211219_117.199443_6184.jpg
6185,平谷区,40.194368,116.952715,0.526,park_crops/平谷区/40.194368_116.952715_6185.jpg
6186,平谷区,40.123776,117.165855,0.515,park_crops/平谷区/40.123776_117.165855_6186.jpg
6188,平谷区,40.148454,117.282414,0.508,park_crops/平谷区/40.148454_117.282414_6188.jpg
6192,平谷区,40.041742,117.006360,0.496,park_crops/平谷区/40.041742_117.006360_6192.jpg
6193,平谷区,40.173685,117.329514,0.495,park_crops/平谷区/40.173685_117.329514_6193.jpg
6194,平谷区,40.139246,117.156892,0.494,park_crops/平谷区/40.139246_117.156892_6194.jpg
6195,平谷区,40.195804,117.146955,0.49,park_crops/平谷区/40.195804_117.146955_6195.jpg
6196,平谷区,40.183825,116.951069,0.489,park_crops/平谷区/40.183825_116.951069_6196.jpg
6197,平谷区,40.089395,117.019476,0.486,park_crops/平谷区/40.089395_117.019476_6197.jpg
6199,平谷区,40.215782,116.979627,0.482,park_crops/平谷区/40.215782_116.979627_6199.jpg
6201,平谷区,40.163355,117.171806,0.479,park_crops/平谷区/40.163355_117.171806_6201.jpg
6203,平谷区,40.274069,117.020353,0.477,park_crops/平谷区/40.274069_117.020353_6203.jpg
6204,平谷区,40.169212,117.131427,0.474,park_crops/平谷区/40.169212_117.131427_6204.jpg
6205,平谷区,40.172972,117.133585,0.47,park_crops/平谷区/40.172972_117.133585_6205.jpg
6207,平谷区,40.085183,117.019825,0.464,park_crops/平谷区/40.085183_117.019825_6207.jpg
6208,平谷区,40.206311,117.308862,0.461,park_crops/平谷区/40.206311_117.308862_6208.jpg
6210,平谷区,40.169515,117.136725,0.456,park_crops/平谷区/40.169515_117.136725_6210.jpg
6211,平谷区,40.224413,117.035814,0.455,park_crops/平谷区/40.224413_117.035814_6211.jpg
6212,平谷区,40.143525,117.215700,0.454,park_crops/平谷区/40.143525_117.215700_6212.jpg
6213,平谷区,40.141179,117.092140,0.452,park_crops/平谷区/40.141179_117.092140_6213.jpg
6214,平谷区,40.363317,117.182110,0.449,park_crops/平谷区/40.363317_117.182110_6214.jpg
6215,平谷区,40.195080,117.154729,0.448,park_crops/平谷区/40.195080_117.154729_6215.jpg
6216,平谷区,40.075775,117.101192,0.448,park_crops/平谷区/40.075775_117.101192_6216.jpg
6164,平谷区,40.126346,117.169810,0.666,park_crops/平谷区/40.126346_117.169810_6164.jpg
6182,平谷区,40.086863,117.079338,0.546,park_crops/平谷区/40.086863_117.079338_6182.jpg
6200,平谷区,40.171709,117.118195,0.481,park_crops/平谷区/40.171709_117.118195_6200.jpg
6218,平谷区,40.053655,116.992367,0.447,park_crops/平谷区/40.053655_116.992367_6218.jpg
6219,平谷区,40.317291,117.144423,0.446,park_crops/平谷区/40.317291_117.144423_6219.jpg
6220,平谷区,40.139355,117.254794,0.438,park_crops/平谷区/40.139355_117.254794_6220.jpg
6221,平谷区,40.185588,117.076038,0.437,park_crops/平谷区/40.185588_117.076038_6221.jpg
6222,平谷区,40.113916,117.150042,0.435,park_crops/平谷区/40.113916_117.150042_6222.jpg
6223,平谷区,40.144328,117.197950,0.434,park_crops/平谷区/40.144328_117.197950_6223.jpg
6224,平谷区,40.084780,117.131602,0.432,park_crops/平谷区/40.084780_117.131602_6224.jpg
6225,平谷区,40.031777,116.998893,0.432,park_crops/平谷区/40.031777_116.998893_6225.jpg
6226,平谷区,40.183820,117.320702,0.431,park_crops/平谷区/40.183820_117.320702_6226.jpg
6228,平谷区,40.356750,117.141432,0.426,park_crops/平谷区/40.356750_117.141432_6228.jpg
6229,平谷区,40.254690,117.018923,0.423,park_crops/平谷区/40.254690_117.018923_6229.jpg
6230,平谷区,40.072818,117.000818,0.422,park_crops/平谷区/40.072818_117.000818_6230.jpg
6231,平谷区,40.218501,117.234498,0.421,park_crops/平谷区/40.218501_117.234498_6231.jpg
6233,平谷区,40.251370,117.065469,0.412,park_crops/平谷区/40.251370_117.065469_6233.jpg
6235,平谷区,40.174147,117.097278,0.411,park_crops/平谷区/40.174147_117.097278_6235.jpg
6237,平谷区,40.183560,117.177729,0.41,park_crops/平谷区/40.183560_117.177729_6237.jpg
6238,平谷区,40.088944,117.020714,0.41,park_crops/平谷区/40.088944_117.020714_6238.jpg
6239,平谷区,40.196159,117.032103,0.409,park_crops/平谷区/40.196159_117.032103_6239.jpg
6240,平谷区,40.198319,117.129867,0.408,park_crops/平谷区/40.198319_117.129867_6240.jpg
6241,平谷区,40.209957,117.323420,0.407,park_crops/平谷区/40.209957_117.323420_6241.jpg
6242,平谷区,40.127287,117.197588,0.406,park_crops/平谷区/40.127287_117.197588_6242.jpg
6243,平谷区,40.127308,117.117600,0.405,park_crops/平谷区/40.127308_117.117600_6243.jpg
6244,平谷区,40.092097,117.009406,0.402,park_crops/平谷区/40.092097_117.009406_6244.jpg
6245,平谷区,40.169061,117.035886,0.401,park_crops/平谷区/40.169061_117.035886_6245.jpg
8449,延庆区,40.596851,116.023774,0.945,park_crops/延庆区/40.596851_116.023774_8449.jpg
8452,延庆区,40.325130,116.047701,0.91,park_crops/延庆区/40.325130_116.047701_8452.jpg
8456,延庆区,40.582728,116.514436,0.902,park_crops/延庆区/40.582728_116.514436_8456.jpg
8462,延庆区,40.651901,116.528848,0.889,park_crops/延庆区/40.651901_116.528848_8462.jpg
8483,延庆区,40.734771,116.265525,0.805,park_crops/延庆区/40.734771_116.265525_8483.jpg
8488,延庆区,40.417910,115.970539,0.78,park_crops/延庆区/40.417910_115.970539_8488.jpg
8493,延庆区,40.461097,115.772333,0.751,park_crops/延庆区/40.461097_115.772333_8493.jpg
8494,延庆区,40.735047,116.217753,0.749,park_crops/延庆区/40.735047_116.217753_8494.jpg
8499,延庆区,40.685416,116.458702,0.728,park_crops/延庆区/40.685416_116.458702_8499.jpg
8500,延庆区,40.476395,115.936682,0.723,park_crops/延庆区/40.476395_115.936682_8500.jpg
8501,延庆区,40.717676,116.340741,0.721,park_crops/延庆区/40.717676_116.340741_8501.jpg
8506,延庆区,40.514329,116.047775,0.715,park_crops/延庆区/40.514329_116.047775_8506.jpg
8507,延庆区,40.362350,115.858250,0.712,park_crops/延庆区/40.362350_115.858250_8507.jpg
8511,延庆区,40.455899,115.771854,0.702,park_crops/延庆区/40.455899_115.771854_8511.jpg
8512,延庆区,40.525986,116.270322,0.699,park_crops/延庆区/40.525986_116.270322_8512.jpg
8513,延庆区,40.597092,116.253958,0.696,park_crops/延庆区/40.597092_116.253958_8513.jpg
8515,延庆区,40.594440,116.439811,0.683,park_crops/延庆区/40.594440_116.439811_8515.jpg
8516,延庆区,40.512573,116.417047,0.681,park_crops/延庆区/40.512573_116.417047_8516.jpg
8517,延庆区,40.430462,116.012648,0.679,park_crops/延庆区/40.430462_116.012648_8517.jpg
8518,延庆区,40.686730,116.279105,0.674,park_crops/延庆区/40.686730_116.279105_8518.jpg
8521,延庆区,40.564175,116.444288,0.664,park_crops/延庆区/40.564175_116.444288_8521.jpg
8522,延庆区,40.705307,116.249501,0.661,park_crops/延庆区/40.705307_116.249501_8522.jpg
8523,延庆区,40.429829,115.855850,0.658,park_crops/延庆区/40.429829_115.855850_8523.jpg
8528,延庆区,40.692979,116.317051,0.646,park_crops/延庆区/40.692979_116.317051_8528.jpg
8529,延庆区,40.458428,116.075287,0.645,park_crops/延庆区/40.458428_116.075287_8529.jpg
8531,延庆区,40.408968,116.037660,0.629,park_crops/延庆区/40.408968_116.037660_8531.jpg
8532,延庆区,40.559329,116.319627,0.625,park_crops/延庆区/40.559329_116.319627_8532.jpg
8533,延庆区,40.549439,116.016097,0.624,park_crops/延庆区/40.549439_116.016097_8533.jpg
8534,延庆区,40.539107,116.137259,0.622,park_crops/延庆区/40.539107_116.137259_8534.jpg
8535,延庆区,40.513526,116.232418,0.62,park_crops/延庆区/40.513526_116.232418_8535.jpg
8536,延庆区,40.621849,116.267350,0.618,park_crops/延庆区/40.621849_116.267350_8536.jpg
8537,延庆区,40.583671,116.252710,0.615,park_crops/延庆区/40.583671_116.252710_8537.jpg
8470,延庆区,40.414732,116.281228,0.874,park_crops/延庆区/40.414732_116.281228_8470.jpg
8487,延庆区,40.581667,116.454725,0.79,park_crops/延庆区/40.581667_116.454725_8487.jpg
8502,延庆区,40.561147,116.173608,0.721,park_crops/延庆区/40.561147_116.173608_8502.jpg
8520,延庆区,40.395717,115.974634,0.665,park_crops/延庆区/40.395717_115.974634_8520.jpg
8538,延庆区,40.537936,116.284706,0.615,park_crops/延庆区/40.537936_116.284706_8538.jpg
8556,延庆区,40.552353,116.155446,0.588,park_crops/延庆区/40.552353_116.155446_8556.jpg
8574,延庆区,40.756440,116.343829,0.567,park_crops/延庆区/40.756440_116.343829_8574.jpg
8592,延庆区,40.449423,115.922923,0.552,park_crops/延庆区/40.449423_115.922923_8592.jpg
8610,延庆区,40.343125,115.981380,0.538,park_crops/延庆区/40.343125_115.981380_8610.jpg
8628,延庆区,40.526131,116.252592,0.519,park_crops/延庆区/40.526131_116.252592_8628.jpg
8646,延庆区,40.414913,115.855492,0.502,park_crops/延庆区/40.414913_115.855492_8646.jpg
8665,延庆区,40.709947,116.241222,0.48,park_crops/延庆区/40.709947_116.241222_8665.jpg
8682,延庆区,40.541043,116.291222,0.471,park_crops/延庆区/40.541043_116.291222_8682.jpg
8700,延庆区,40.459215,115.869431,0.456,park_crops/延庆区/40.459215_115.869431_8700.jpg
8718,延庆区,40.446188,116.201779,0.432,park_crops/延庆区/40.446188_116.201779_8718.jpg
8736,延庆区,40.583332,116.224577,0.418,park_crops/延庆区/40.583332_116.224577_8736.jpg
8539,延庆区,40.679340,116.351174,0.613,park_crops/延庆区/40.679340_116.351174_8539.jpg
8540,延庆区,40.350056,115.996276,0.612,park_crops/延庆区/40.350056_115.996276_8540.jpg
8541,延庆区,40.430730,115.854652,0.605,park_crops/延庆区/40.430730_115.854652_8541.jpg
8542,延庆区,40.749493,116.381546,0.604,park_crops/延庆区/40.749493_116.381546_8542.jpg
8543,延庆区,40.535272,116.010670,0.602,park_crops/延庆区/40.535272_116.010670_8543.jpg
8544,延庆区,40.500090,116.005214,0.602,park_crops/延庆区/40.500090_116.005214_8544.jpg
8545,延庆区,40.670415,116.307577,0.601,park_crops/延庆区/40.670415_116.307577_8545.jpg
8546,延庆区,40.472790,115.999693,0.601,park_crops/延庆区/40.472790_115.999693_8546.jpg
8547,延庆区,40.523799,116.362745,0.6,park_crops/延庆区/40.523799_116.362745_8547.jpg
8549,延庆区,40.487129,116.007121,0.597,park_crops/延庆区/40.487129_116.007121_8549.jpg
8553,延庆区,40.526172,116.241652,0.59,park_crops/延庆区/40.526172_116.241652_8553.jpg
8554,延庆区,40.357454,115.964559,0.59,park_crops/延庆区/40.357454_115.964559_8554.jpg
8555,延庆区,40.737431,116.266714,0.589,park_crops/延庆区/40.737431_116.266714_8555.jpg
8557,延庆区,40.548954,116.114528,0.586,park_crops/延庆区/40.548954_116.114528_8557.jpg
8560,延庆区,40.613292,116.262177,0.583,park_crops/延庆区/40.613292_116.262177_8560.jpg
8562,延庆区,40.527883,116.046651,0.579,park_crops/延庆区/40.527883_116.046651_8562.jpg
8563,延庆区,40.492941,116.426006,0.579,park_crops/延庆区/40.492941_116.426006_8563.jpg
8564,延庆区,40.527223,116.212544,0.575,park_crops/延庆区/40.527223_116.212544_8564.jpg
8565,延庆区,40.518625,116.020703,0.575,park_crops/延庆区/40.518625_116.020703_8565.jpg
8566,延庆区,40.501914,115.955524,0.575,park_crops/延庆区/40.501914_115.955524_8566.jpg
8568,延庆区,40.524043,116.290232,0.572,park_crops/延庆区/40.524043_116.290232_8568.jpg
8570,延庆区,40.393733,116.005239,0.57,park_crops/延庆区/40.393733_116.005239_8570.jpg
8571,延庆区,40.556802,116.416405,0.569,park_crops/延庆区/40.556802_116.416405_8571.jpg
8573,延庆区,40.418152,115.854971,0.569,park_crops/延庆区/40.418152_115.854971_8573.jpg
8575,延庆区,40.565151,116.224939,0.567,park_crops/延庆区/40.565151_116.224939_8575.jpg
8576,延庆区,40.548606,115.890083,0.566,park_crops/延庆区/40.548606_115.890083_8576.jpg
8577,延庆区,40.527645,116.049334,0.566,park_crops/延庆区/40.527645_116.049334_8577.jpg
8578,延庆区,40.445982,116.141014,0.565,park_crops/延庆区/40.445982_116.141014_8578.jpg
8580,延庆区,40.385854,115.909574,0.563,park_crops/延庆区/40.385854_115.909574_8580.jpg
8581,延庆区,40.498990,116.293515,0.562,park_crops/延庆区/40.498990_116.293515_8581.jpg
8582,延庆区,40.391422,116.267899,0.562,park_crops/延庆区/40.391422_116.267899_8582.jpg
8583,延庆区,40.521987,116.253069,0.56,park_crops/延庆区/40.521987_116.253069_8583.jpg
8586,延庆区,40.741458,116.350461,0.557,park_crops/延庆区/40.741458_116.350461_8586.jpg
8588,延庆区,40.525293,116.266751,0.557,park_crops/延庆区/40.525293_116.266751_8588.jpg
8590,延庆区,40.551059,116.280454,0.555,park_crops/延庆区/40.551059_116.280454_8590.jpg
8591,延庆区,40.473498,115.975140,0.552,park_crops/延庆区/40.473498_115.975140_8591.jpg
8593,延庆区,40.755899,116.401316,0.551,park_crops/延庆区/40.755899_116.401316_8593.jpg
8594,延庆区,40.538475,116.140681,0.551,park_crops/延庆区/40.538475_116.140681_8594.jpg
8595,延庆区,40.452211,116.019919,0.551,park_crops/延庆区/40.452211_116.019919_8595.jpg
8596,延庆区,40.459741,115.997103,0.55,park_crops/延庆区/40.459741_115.997103_8596.jpg
8597,延庆区,40.750736,116.317765,0.549,park_crops/延庆区/40.750736_116.317765_8597.jpg
8598,延庆区,40.541676,116.390974,0.548,park_crops/延庆区/40.541676_116.390974_8598.jpg
8599,延庆区,40.516596,115.953483,0.548,park_crops/延庆区/40.516596_115.953483_8599.jpg
8600,延庆区,40.752851,116.350135,0.546,park_crops/延庆区/40.752851_116.350135_8600.jpg
8603,延庆区,40.363583,115.922749,0.544,park_crops/延庆区/40.363583_115.922749_8603.jpg
8604,延庆区,40.359089,116.005945,0.544,park_crops/延庆区/40.359089_116.005945_8604.jpg
8605,延庆区,40.524332,116.179660,0.543,park_crops/延庆区/40.524332_116.179660_8605.jpg
8606,延庆区,40.686698,116.451656,0.54,park_crops/延庆区/40.686698_116.451656_8606.jpg
8607,延庆区,40.409474,116.252110,0.54,park_crops/延庆区/40.409474_116.252110_8607.jpg
8608,延庆区,40.692862,116.349933,0.538,park_crops/延庆区/40.692862_116.349933_8608.jpg
8609,延庆区,40.651759,116.143791,0.538,park_crops/延庆区/40.651759_116.143791_8609.jpg
8611,延庆区,40.492540,115.972956,0.535,park_crops/延庆区/40.492540_115.972956_8611.jpg
8612,延庆区,40.368958,115.913833,0.535,park_crops/延庆区/40.368958_115.913833_8612.jpg
8613,延庆区,40.539140,116.349179,0.533,park_crops/延庆区/40.539140_116.349179_8613.jpg
8614,延庆区,40.516183,116.061998,0.532,park_crops/延庆区/40.516183_116.061998_8614.jpg
8615,延庆区,40.541276,116.345378,0.53,park_crops/延庆区/40.541276_116.345378_8615.jpg
8616,延庆区,40.460234,115.813968,0.529,park_crops/延庆区/40.460234_115.813968_8616.jpg
8617,延庆区,40.444082,116.034826,0.529,park_crops/延庆区/40.444082_116.034826_8617.jpg
8618,延庆区,40.458365,115.844718,0.528,park_crops/延庆区/40.458365_115.844718_8618.jpg
8619,延庆区,40.577049,116.152440,0.527,park_crops/延庆区/40.577049_116.152440_8619.jpg
8620,延庆区,40.489579,116.251804,0.525,park_crops/延庆区/40.489579_116.251804_8620.jpg
8621,延庆区,40.712808,116.239137,0.524,park_crops/延庆区/40.712808_116.239137_8621.jpg
8622,延庆区,40.696686,116.440612,0.524,park_crops/延庆区/40.696686_116.440612_8622.jpg
8623,延庆区,40.706581,116.242918,0.522,park_crops/延庆区/40.706581_116.242918_8623.jpg
8625,延庆区,40.513307,115.912511,0.522,park_crops/延庆区/40.513307_115.912511_8625.jpg
8626,延庆区,40.397671,116.074313,0.521,park_crops/延庆区/40.397671_116.074313_8626.jpg
8627,延庆区,40.548187,116.013979,0.519,park_crops/延庆区/40.548187_116.013979_8627.jpg
8630,延庆区,40.581917,116.228288,0.516,park_crops/延庆区/40.581917_116.228288_8630.jpg
8631,延庆区,40.690955,116.431724,0.514,park_crops/延庆区/40.690955_116.431724_8631.jpg
8632,延庆区,40.391345,116.267058,0.513,park_crops/延庆区/40.391345_116.267058_8632.jpg
8633,延庆区,40.630498,116.244264,0.512,park_crops/延庆区/40.630498_116.244264_8633.jpg
8635,延庆区,40.550399,116.283278,0.511,park_crops/延庆区/40.550399_116.283278_8635.jpg
8636,延庆区,40.584269,116.074701,0.51,park_crops/延庆区/40.584269_116.074701_8636.jpg
8638,延庆区,40.470980,116.225571,0.51,park_crops/延庆区/40.470980_116.225571_8638.jpg
8639,延庆区,40.405838,115.924189,0.509,park_crops/延庆区/40.405838_115.924189_8639.jpg
8640,延庆区,40.577908,116.282300,0.507,park_crops/延庆区/40.577908_116.282300_8640.jpg
8642,延庆区,40.586699,116.008252,0.504,park_crops/延庆区/40.586699_116.008252_8642.jpg
8643,延庆区,40.556526,116.241514,0.504,park_crops/延庆区/40.556526_116.241514_8643.jpg
8644,延庆区,40.407296,115.857840,0.504,park_crops/延庆区/40.407296_115.857840_8644.jpg
8647,延庆区,40.692002,116.468940,0.5,park_crops/延庆区/40.692002_116.468940_8647.jpg
8648,延庆区,40.405189,116.005728,0.5,park_crops/延庆区/40.405189_116.005728_8648.jpg
8649,延庆区,40.374363,115.955272,0.5,park_crops/延庆区/40.374363_115.955272_8649.jpg
8650,延庆区,40.707219,116.261891,0.499,park_crops/延庆区/40.707219_116.261891_8650.jpg
8651,延庆区,40.652877,116.143065,0.498,park_crops/延庆区/40.652877_116.143065_8651.jpg
8652,延庆区,40.577540,116.115269,0.498,park_crops/延庆区/40.577540_116.115269_8652.jpg
8653,延庆区,40.560663,116.271794,0.496,park_crops/延庆区/40.560663_116.271794_8653.jpg
8654,延庆区,40.445490,115.770548,0.494,park_crops/延庆区/40.445490_115.770548_8654.jpg
8655,延庆区,40.687764,116.310026,0.493,park_crops/延庆区/40.687764_116.310026_8655.jpg
8656,延庆区,40.557249,116.027385,0.492,park_crops/延庆区/40.557249_116.027385_8656.jpg
8657,延庆区,40.583542,116.473634,0.49,park_crops/延庆区/40.583542_116.473634_8657.jpg
8658,延庆区,40.554588,116.239867,0.49,park_crops/延庆区/40.554588_116.239867_8658.jpg
8659,延庆区,40.634632,116.479423,0.488,park_crops/延庆区/40.634632_116.479423_8659.jpg
8660,延庆区,40.527483,116.237380,0.488,park_crops/延庆区/40.527483_116.237380_8660.jpg
8661,延庆区,40.546453,116.019316,0.485,park_crops/延庆区/40.546453_116.019316_8661.jpg
8662,延庆区,40.699815,116.346983,0.483,park_crops/延庆区/40.699815_116.346983_8662.jpg
8663,延庆区,40.623125,116.326364,0.483,park_crops/延庆区/40.623125_116.326364_8663.jpg
8666,延庆区,40.559276,116.073603,0.48,park_crops/延庆区/40.559276_116.073603_8666.jpg
8667,延庆区,40.544274,116.087916,0.478,park_crops/延庆区/40.544274_116.087916_8667.jpg
8668,延庆区,40.582971,116.238753,0.477,park_crops/延庆区/40.582971_116.238753_8668.jpg
8669,延庆区,40.417366,115.964530,0.477,park_crops/延庆区/40.417366_115.964530_8669.jpg
8671,延庆区,40.557548,116.260025,0.476,park_crops/延庆区/40.557548_116.260025_8671.jpg
8672,延庆区,40.500446,116.100965,0.476,park_crops/延庆区/40.500446_116.100965_8672.jpg
8673,延庆区,40.417297,116.252165,0.475,park_crops/延庆区/40.417297_116.252165_8673.jpg
8674,延庆区,40.620931,116.157462,0.474,park_crops/延庆区/40.620931_116.157462_8674.jpg
8676,延庆区,40.601820,116.246053,0.472,park_crops/延庆区/40.601820_116.246053_8676.jpg
8677,延庆区,40.464321,115.999502,0.472,park_crops/延庆区/40.464321_115.999502_8677.jpg
8678,延庆区,40.704598,116.342745,0.471,park_crops/延庆区/40.704598_116.342745_8678.jpg
8679,延庆区,40.680888,116.294662,0.471,park_crops/延庆区/40.680888_116.294662_8679.jpg
8680,延庆区,40.578596,116.154322,0.471,park_crops/延庆区/40.578596_116.154322_8680.jpg
8681,延庆区,40.527868,116.011059,0.471,park_crops/延庆区/40.527868_116.011059_8681.jpg
8683,延庆区,40.501480,115.965299,0.471,park_crops/延庆区/40.501480_115.965299_8683.jpg
8684,延庆区,40.709043,116.248013,0.469,park_crops/延庆区/40.709043_116.248013_8684.jpg
8685,延庆区,40.542970,116.375148,0.464,park_crops/延庆区/40.542970_116.375148_8685.jpg
8686,延庆区,40.519587,116.066434,0.463,park_crops/延庆区/40.519587_116.066434_8686.jpg
8687,延庆区,40.388860,116.031584,0.463,park_crops/延庆区/40.388860_116.031584_8687.jpg
8688,延庆区,40.335193,115.922006,0.463,park_crops/延庆区/40.335193_115.922006_8688.jpg
8689,延庆区,40.665192,116.239227,0.462,park_crops/延庆区/40.665192_116.239227_8689.jpg
8690,延庆区,40.658609,116.333231,0.462,park_crops/延庆区/40.658609_116.333231_8690.jpg
8691,延庆区,40.589797,116.437048,0.462,park_crops/延庆区/40.589797_116.437048_8691.jpg
8692,延庆区,40.555239,116.020322,0.461,park_crops/延庆区/40.555239_116.020322_8692.jpg
8693,延庆区,40.675086,116.314468,0.458,park_crops/延庆区/40.675086_116.314468_8693.jpg
8694,延庆区,40.475609,115.923653,0.458,park_crops/延庆区/40.475609_115.923653_8694.jpg
8695,延庆区,40.412346,116.033230,0.458,park_crops/延庆区/40.412346_116.033230_8695.jpg
8696,延庆区,40.412114,116.040238,0.458,park_crops/延庆区/40.412114_116.040238_8696.jpg
8697,延庆区,40.577356,116.418007,0.456,park_crops/延庆区/40.577356_116.418007_8697.jpg
8698,延庆区,40.552704,116.347361,0.456,park_crops/延庆区/40.552704_116.347361_8698.jpg
8699,延庆区,40.525086,116.213539,0.456,park_crops/延庆区/40.525086_116.213539_8699.jpg
8701,延庆区,40.594876,116.267775,0.455,park_crops/延庆区/40.594876_116.267775_8701.jpg
8702,延庆区,40.505411,116.219351,0.455,park_crops/延庆区/40.505411_116.219351_8702.jpg
8704,延庆区,40.442978,116.244351,0.454,park_crops/延庆区/40.442978_116.244351_8704.jpg
8705,延庆区,40.584405,116.205024,0.451,park_crops/延庆区/40.584405_116.205024_8705.jpg
8706,延庆区,40.591196,116.436235,0.451,park_crops/延庆区/40.591196_116.436235_8706.jpg
8707,延庆区,40.456742,116.077219,0.451,park_crops/延庆区/40.456742_116.077219_8707.jpg
8708,延庆区,40.383523,116.034988,0.451,park_crops/延庆区/40.383523_116.034988_8708.jpg
8709,延庆区,40.498149,116.444222,0.446,park_crops/延庆区/40.498149_116.444222_8709.jpg
8710,延庆区,40.674110,116.236500,0.445,park_crops/延庆区/40.674110_116.236500_8710.jpg
8711,延庆区,40.540779,116.321686,0.443,park_crops/延庆区/40.540779_116.321686_8711.jpg
8713,延庆区,40.541118,116.293761,0.442,park_crops/延庆区/40.541118_116.293761_8713.jpg
8714,延庆区,40.555252,116.418837,0.439,park_crops/延庆区/40.555252_116.418837_8714.jpg
8715,延庆区,40.391051,115.871036,0.438,park_crops/延庆区/40.391051_115.871036_8715.jpg
8716,延庆区,40.746214,116.264091,0.435,park_crops/延庆区/40.746214_116.264091_8716.jpg
8717,延庆区,40.545632,116.353296,0.432,park_crops/延庆区/40.545632_116.353296_8717.jpg
8719,延庆区,40.500471,115.964334,0.431,park_crops/延庆区/40.500471_115.964334_8719.jpg
8720,延庆区,40.545972,116.260575,0.43,park_crops/延庆区/40.545972_116.260575_8720.jpg
8721,延庆区,40.403999,116.088572,0.428,park_crops/延庆区/40.403999_116.088572_8721.jpg
8722,延庆区,40.559010,116.029258,0.427,park_crops/延庆区/40.559010_116.029258_8722.jpg
8723,延庆区,40.555352,116.332478,0.427,park_crops/延庆区/40.555352_116.332478_8723.jpg
